source_page,source_url,page_key,table_index,section,row_index,Sondeur | Sondeur | Sondeur,Date | Date | Date,Échantillon | Échantillon | Échantillon,Unnamed: 3_level_0 | Arthaud (LO) | Unnamed: 3_level_2,Unnamed: 4_level_0 | Mélenchon (LFI) | Unnamed: 4_level_2,Unnamed: 5_level_0 | Roussel (PCF) | Unnamed: 5_level_2,Unnamed: 6_level_0 | Tondelier[b] (LE) | Unnamed: 6_level_2,Unnamed: 7_level_0 | Glucksmann[b] (PP)[b] | Unnamed: 7_level_2,Unnamed: 8_level_0 | Attal[b] (RE) | Unnamed: 8_level_2,Unnamed: 9_level_0 | Philippe (HOR) | Unnamed: 9_level_2,Unnamed: 10_level_0 | Villepin (LFH) | Unnamed: 10_level_2,Unnamed: 11_level_0 | Retailleau (LR) | Unnamed: 11_level_2,Unnamed: 12_level_0 | Dupont-Aignan (DLF) | Unnamed: 12_level_2,Unnamed: 13_level_0 | Candidat RN | Unnamed: 13_level_2,Unnamed: 14_level_0 | Zemmour[b] (REC) | Unnamed: 14_level_2,Autre | Autre | Unnamed: 15_level_2,row_links_json,Unnamed: 4_level_0 | Poutou[d] (NPA-A) | Unnamed: 4_level_2,Unnamed: 5_level_0 | Mélenchon (LFI) | Unnamed: 5_level_2,Unnamed: 6_level_0 | Roussel (PCF) | Unnamed: 6_level_2,Unnamed: 7_level_0 | Tondelier (LE) | Unnamed: 7_level_2,Unnamed: 8_level_0 | Candidat PS / PP | Unnamed: 8_level_2,Unnamed: 9_level_0 | Candidat EPR | Unnamed: 9_level_2,Unnamed: 10_level_0 | Candidat EPR | Unnamed: 10_level_2,Unnamed: 11_level_0 | Villepin (LFH) | Unnamed: 11_level_2,Unnamed: 12_level_0 | Candidat LR | Unnamed: 12_level_2,Unnamed: 13_level_0 | Dupont-Aignan (DLF) | Unnamed: 13_level_2,Unnamed: 14_level_0 | Candidat RN | Unnamed: 14_level_2,Unnamed: 15_level_0 | Zemmour[b] (REC) | Unnamed: 15_level_2,Autres | Autres | Unnamed: 16_level_2,Unnamed: 17_level_0 | Unnamed: 17_level_1 | Unnamed: 17_level_2,Unnamed: 6_level_0 | Mélenchon[b] (LFI) | Unnamed: 6_level_2,Unnamed: 7_level_0 | Faure[b] (PS) | Unnamed: 7_level_2,Unnamed: 8_level_0 | Tondelier[b] (LE) | Unnamed: 8_level_2,Unnamed: 9_level_0 | Candidat ENS | Unnamed: 9_level_2,Unnamed: 10_level_0 | Candidat ENS | Unnamed: 10_level_2,Unnamed: 11_level_0 | Wauquiez[b] (LR) | Unnamed: 11_level_2,Unnamed: 12_level_0 | Lassalle (RES) | Unnamed: 12_level_2,Unnamed: 14_level_0 | Le Pen[b] (RN) | Unnamed: 14_level_2,Unnamed: 15_level_0 | Zemmour (REC) | Unnamed: 15_level_2,Unnamed: 7_level_0 | Candidat PS/DVG | Unnamed: 7_level_2,Unnamed: 8_level_0 | Candidat EELV | Unnamed: 8_level_2,Unnamed: 10_level_0 | Wauquiez (LR) | Unnamed: 10_level_2,Unnamed: 11_level_0 | Lassalle (RES) | Unnamed: 11_level_2,Unnamed: 13_level_0 | Le Pen[b] (RN) | Unnamed: 13_level_2,Unnamed: 14_level_0 | Zemmour (REC) | Unnamed: 14_level_2,Dates | Dates | Dates,Unnamed: 4_level_0 | Poutou (NPA-A) | Unnamed: 4_level_2,Unnamed: 6_level_0 | Mélenchon (LFI) | Unnamed: 6_level_2,Unnamed: 7_level_0 | Hidalgo (PS) | Unnamed: 7_level_2,Unnamed: 8_level_0 | Jadot (EELV) | Unnamed: 8_level_2,Unnamed: 9_level_0 | Macron (REN) | Unnamed: 9_level_2,Unnamed: 10_level_0 | Pécresse (LR) | Unnamed: 10_level_2,Unnamed: 13_level_0 | Le Pen (RN) | Unnamed: 13_level_2,Unnamed: 3_level_0 | Attal (RE) | Unnamed: 3_level_2,Unnamed: 4_level_0 | Bardella (RN) | Unnamed: 4_level_2,Unnamed: 3_level_0 | Mélenchon (LFI) | Unnamed: 3_level_2,Unnamed: 3_level_0 | Philippe (HOR) | Unnamed: 3_level_2,Unnamed: 3_level_0 | Glucksmann (PP) | Unnamed: 3_level_2,Unnamed: 3_level_0 | Retailleau (LR) | Unnamed: 3_level_2,Unnamed: 4_level_0 | Le Pen (RN) | Unnamed: 4_level_2,Unnamed: 3_level_0 | Ruffin (D!) | Unnamed: 3_level_2,v · m Sondages préélectoraux en France,v · m Sondages préélectoraux en France.1,0,1
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,8,Hypothèse Glucksmann - Bardella,0,,,,,,,,,,,,,,,,,"[{""label"": ""Glucksmann"", ""url"": ""https://fr.wikipedia.org/wiki/Rapha%C3%ABl_Glucksmann""}, {""label"": ""PP"", ""url"": ""https://fr.wikipedia.org/wiki/Place_publique_(parti_politique)""}, {""label"": ""Bardella"", ""url"": ""https://fr.wikipedia.org/wiki/Jordan_Bardella""}, {""label"": ""RN"", ""url"": ""https://fr.wikipedia.org/wiki/Rassemblement_national""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,8,Hypothèse Glucksmann - Bardella,1,Elabe,,1 504,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25 - 27 mars 2026,,,,,,,,,585.0,,,415.0,,,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,8,Hypothèse Glucksmann - Bardella,2,Odoxa,,1 004,,,,,,,,,,,,,,"[{""label"": ""Elabe"", ""url"": ""https://www.commission-des-sondages.fr/notices/files/notices/2026/mars/10166-pres-elabe-28-mars.pdf""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19 - 20 novembre 2025,,,,,,,,,58.0,,,42.0,,,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,9,Hypothèse Retailleau – Bardella,0,,,,,,,,,,,,,,,,,"[{""label"": ""Retailleau"", ""url"": ""https://fr.wikipedia.org/wiki/Bruno_Retailleau""}, {""label"": ""LR"", ""url"": ""https://fr.wikipedia.org/wiki/Les_R%C3%A9publicains""}, {""label"": ""Bardella"", ""url"": ""https://fr.wikipedia.org/wiki/Jordan_Bardella""}, {""label"": ""RN"", ""url"": ""https://fr.wikipedia.org/wiki/Rassemblement_national""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,9,Hypothèse Retailleau – Bardella,1,Elabe,,1 504,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25 - 27 mars 2026,,,,,,,,,58.0,,,,42.0,,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,9,Hypothèse Retailleau – Bardella,2,Ifop,,9 128,,,,,,,,,,,,,,"[{""label"": ""Elabe"", ""url"": ""https://www.commission-des-sondages.fr/notices/files/notices/2026/mars/10166-pres-elabe-28-mars.pdf""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11 - 30 avril 2025,,,,,,,,,53.0,,,,47.0,,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,10,Hypothèse Philippe – Le Pen,0,,,,,,,,,,,,,,,,,"[{""label"": ""Philippe"", ""url"": ""https://fr.wikipedia.org/wiki/%C3%89douard_Philippe""}, {""label"": ""HOR"", ""url"": ""https://fr.wikipedia.org/wiki/Horizons""}, {""label"": ""Le Pen"", ""url"": ""https://fr.wikipedia.org/wiki/Marine_Le_Pen""}, {""label"": ""RN"", ""url"": ""https://fr.wikipedia.org/wiki/Rassemblement_national""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,10,Hypothèse Philippe – Le Pen,1,Harris,,1 744,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25 - 27 mai 2026,,,,,,,,,,,48,,,52,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,10,Hypothèse Philippe – Le Pen,2,Elabe,,1 504,,,,,,,,,,,,,,"[{""label"": ""Harris"", ""url"": ""https://tolunacorporate.com/wp-content/uploads/2026/05/Rapport-Toluna-Barometre-Presidentielle-2027-Vague-2-M6-RTL-Mai-2026.pdf""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25 - 27 mars 2026,,,,,,,,,,,53,,,47,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,10,Hypothèse Philippe – Le Pen,3,Ifop,,1 838,,,,,,,,,,,,,,"[{""label"": ""Elabe"", ""url"": ""https://www.commission-des-sondages.fr/notices/files/notices/2026/mars/10166-pres-elabe-28-mars.pdf""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11 - 30 avril 2025,,,,,,,,,,,52,,,48,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,10,Hypothèse Philippe – Le Pen,4,Odoxa,,1 005,,,,,,,,,,,,,,"[{""label"": ""Ifop"", ""url"": ""https://www.lopinion.fr/politique/bardella-le-pen-philippe-melenchon-glucksmann-a-moins-de-deux-ans-de-la-presidentielle-le-sondage-qui-relance-les-ambitions/""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23 - 24 avril 2025,,,,,,,,,,,54,,,46,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,10,Hypothèse Philippe – Le Pen,5,Marine Le Pen est condamnée à une peine d'inéligibilité de 5 ans avec exécution provisoire (31 mars 2025).,,Marine Le Pen est condamnée à une peine d'inéligibilité de 5 ans avec exécution provisoire (31 mars 2025).,,,,,,,,,,,,,,"[{""label"": ""Odoxa"", ""url"": ""https://www.odoxa.fr/sondage/presidentielle-le-pen-ou-bardella-seraient-en-tete-au-premier-tour-mais-battus-par-philippe-au-second/""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marine Le Pen est condamnée à une peine d'inéligibilité de 5 ans avec exécution provisoire (31 mars 2025).,,,,,,,,,,,Marine Le Pen est condamnée à une peine d'inéligibilité de 5 ans avec exécution provisoire (31 mars 2025).,,,Marine Le Pen est condamnée à une peine d'inéligibilité de 5 ans avec exécution provisoire (31 mars 2025).,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,10,Hypothèse Philippe – Le Pen,6,Ifop,,1 090,,,,,,,,,,,,,,"[{""label"": ""Marine Le Pen"", ""url"": ""https://fr.wikipedia.org/wiki/Marine_Le_Pen""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16 - 18 avril 2024,,,,,,,,,,,49,,,51,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,10,Hypothèse Philippe – Le Pen,7,Ifop,,1 081,,,,,,,,,,,,,,"[{""label"": ""Ifop"", ""url"": ""https://www.commission-des-sondages.fr/notices/files/notices/2024/avril/9766-pdt-ifop-le-figaro-magazine-26-04.pdf""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31 janvier - 1er février 2024,,,,,,,,,,,50,,,50,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,11,Hypothèse Attal – Le Pen,0,,,,,,,,,,,,,,,,,"[{""label"": ""Attal"", ""url"": ""https://fr.wikipedia.org/wiki/Gabriel_Attal""}, {""label"": ""RE"", ""url"": ""https://fr.wikipedia.org/wiki/Renaissance_(parti)""}, {""label"": ""Le Pen"", ""url"": ""https://fr.wikipedia.org/wiki/Marine_Le_Pen""}, {""label"": ""RN"", ""url"": ""https://fr.wikipedia.org/wiki/Rassemblement_national""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,11,Hypothèse Attal – Le Pen,1,Harris,,1 744,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25 - 27 mai 2026,,,,,,,,46,,,,,,54,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,11,Hypothèse Attal – Le Pen,2,Elabe,,1 504,,,,,,,,,,,,,,"[{""label"": ""Harris"", ""url"": ""https://tolunacorporate.com/wp-content/uploads/2026/05/Rapport-Toluna-Barometre-Presidentielle-2027-Vague-2-M6-RTL-Mai-2026.pdf""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25 - 27 mars 2026,,,,,,,,49,,,,,,51,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,11,Hypothèse Attal – Le Pen,3,Marine Le Pen est condamnée à une peine d'inéligibilité de 5 ans avec exécution provisoire (31 mars 2025).,,Marine Le Pen est condamnée à une peine d'inéligibilité de 5 ans avec exécution provisoire (31 mars 2025).,,,,,,,,,,,,,,"[{""label"": ""Elabe"", ""url"": ""https://www.commission-des-sondages.fr/notices/files/notices/2026/mars/10166-pres-elabe-28-mars.pdf""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marine Le Pen est condamnée à une peine d'inéligibilité de 5 ans avec exécution provisoire (31 mars 2025).,,,,,,,,Marine Le Pen est condamnée à une peine d'inéligibilité de 5 ans avec exécution provisoire (31 mars 2025).,,,,,,Marine Le Pen est condamnée à une peine d'inéligibilité de 5 ans avec exécution provisoire (31 mars 2025).,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,11,Hypothèse Attal – Le Pen,4,Ifop,,1 093,,,,,,,,,,,,,,"[{""label"": ""Marine Le Pen"", ""url"": ""https://fr.wikipedia.org/wiki/Marine_Le_Pen""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16 - 18 avril 2024,,,,,,,,47,,,,,,53,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,11,Hypothèse Attal – Le Pen,5,Ifop,,1 081,,,,,,,,,,,,,,"[{""label"": ""Ifop"", ""url"": ""https://www.commission-des-sondages.fr/notices/files/notices/2024/avril/9766-pdt-ifop-le-figaro-magazine-26-04.pdf""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31 janvier - 1er février 2024,,,,,,,,49,,,,,,51,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,12,Hypothèse Mélenchon – Le Pen,0,,,,,,,,,,,,,,,,,"[{""label"": ""Mélenchon"", ""url"": ""https://fr.wikipedia.org/wiki/Jean-Luc_M%C3%A9lenchon""}, {""label"": ""LFI"", ""url"": ""https://fr.wikipedia.org/wiki/La_France_insoumise""}, {""label"": ""Le Pen"", ""url"": ""https://fr.wikipedia.org/wiki/Marine_Le_Pen""}, {""label"": ""RN"", ""url"": ""https://fr.wikipedia.org/wiki/Rassemblement_national""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,12,Hypothèse Mélenchon – Le Pen,1,Harris,,1 744,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25 - 27 mai 2026,,,,,,,,,,33,,,,67,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,12,Hypothèse Mélenchon – Le Pen,2,Marine Le Pen est condamnée à une peine d'inéligibilité de 5 ans avec exécution provisoire (31 mars 2025).,,Marine Le Pen est condamnée à une peine d'inéligibilité de 5 ans avec exécution provisoire (31 mars 2025).,,,,,,,,,,,,,,"[{""label"": ""Harris"", ""url"": ""https://tolunacorporate.com/wp-content/uploads/2026/05/Rapport-Toluna-Barometre-Presidentielle-2027-Vague-2-M6-RTL-Mai-2026.pdf""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marine Le Pen est condamnée à une peine d'inéligibilité de 5 ans avec exécution provisoire (31 mars 2025).,,,,,,,,,,Marine Le Pen est condamnée à une peine d'inéligibilité de 5 ans avec exécution provisoire (31 mars 2025).,,,,Marine Le Pen est condamnée à une peine d'inéligibilité de 5 ans avec exécution provisoire (31 mars 2025).,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,12,Hypothèse Mélenchon – Le Pen,3,Cluster 17[l],,1 713,,,,,,,,,,,,,,"[{""label"": ""Marine Le Pen"", ""url"": ""https://fr.wikipedia.org/wiki/Marine_Le_Pen""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 - 5 avril 2024,,,,,,,,,,35,,,,65,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,12,Hypothèse Mélenchon – Le Pen,4,Ifop,,1 081,,,,,,,,,,,,,,"[{""label"": ""Cluster 17"", ""url"": ""https://www.commission-des-sondages.fr/notices/files/notices/2024/avril/9753-pdt-ruffin-cluster-17-picardie-debout-21-avril-2024.pdf""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31 janvier - 1er février 2024,,,,,,,,,,36,,,,64,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,13,Hypothèse Ruffin – Le Pen,0,,,,,,,,,,,,,,,,,"[{""label"": ""Ruffin"", ""url"": ""https://fr.wikipedia.org/wiki/Fran%C3%A7ois_Ruffin""}, {""label"": ""D!"", ""url"": ""https://fr.wikipedia.org/wiki/Debout_(parti_politique)""}, {""label"": ""Le Pen"", ""url"": ""https://fr.wikipedia.org/wiki/Marine_Le_Pen""}, {""label"": ""RN"", ""url"": ""https://fr.wikipedia.org/wiki/Rassemblement_national""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,13,Hypothèse Ruffin – Le Pen,1,Marine Le Pen est condamnée à une peine d'inéligibilité de 5 ans avec exécution provisoire (31 mars 2025).,,Marine Le Pen est condamnée à une peine d'inéligibilité de 5 ans avec exécution provisoire (31 mars 2025).,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marine Le Pen est condamnée à une peine d'inéligibilité de 5 ans avec exécution provisoire (31 mars 2025).,,,,,,,,,,,,,,Marine Le Pen est condamnée à une peine d'inéligibilité de 5 ans avec exécution provisoire (31 mars 2025).,Marine Le Pen est condamnée à une peine d'inéligibilité de 5 ans avec exécution provisoire (31 mars 2025).,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,13,Hypothèse Ruffin – Le Pen,2,Cluster 17[l],,1 713,,,,,,,,,,,,,,"[{""label"": ""Marine Le Pen"", ""url"": ""https://fr.wikipedia.org/wiki/Marine_Le_Pen""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 - 5 avril 2024,,,,,,,,,,,,,,50,50,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,14,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Élections présidentielles,1965 1969 1974 1981 1988 1995 2002 2007 2012 2017 2022 2027,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,14,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965 1969 1974 1981 1988 1995 2002 2007 2012 2017 2022 2027,1965 1969 1974 1981 1988 1995 2002 2007 2012 2017 2022 2027,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Élections législatives,1986 1988 1993 1997 2002 2007 2012 2017 2022 2024 Prochaines,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,14,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Élections européennes,1989 1994 1999 2004 2009 2014 2019 2024,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,14,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Élections locales,Régionales 1986 1992 1998 2004 2010 2015 2021 Départementales 2015 Municipales 2014 2020,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,14,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Régionales,1986 1992 1998 2004 2010 2015 2021,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,14,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Départementales,2015,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,14,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Municipales,2014 2020,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,14,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Référendums,Constitution européenne (2005),,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,15,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965 1969 1974 1981 1988 1995 2002 2007 2012 2017 2022 2027,1965 1969 1974 1981 1988 1995 2002 2007 2012 2017 2022 2027
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,16,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Régionales,1986 1992 1998 2004 2010 2015 2021
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,16,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Départementales,2015
