poll_id,round,scenario_name,polling_company,candidate_name,raw_text_context,estimate_percent_original,estimate_percent_corrected,scenario_total_before,scenario_total_after,percentage_correction_applied,percentage_correction_reason,parse_status,parse_error
RAW-FR-IFOP-01-014,first_round,Scénario Édouard Philippe / Gabriel Attal / Marine Le Pen,Ifop,Unnamed: 15_level_1,,,,136.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-01-014,first_round,Scénario Édouard Philippe / Gabriel Attal / Marine Le Pen,Ifop,Unnamed: 16_level_1,,,,136.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-01-014,first_round,Scénario Édouard Philippe / Gabriel Attal / Marine Le Pen,Ifop,Unnamed: 17_level_1,,,,136.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-01-014,first_round,Scénario Édouard Philippe / Gabriel Attal / Marine Le Pen,Ifop,Unnamed: 18_level_1,,,,136.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-01-015,first_round,Scénario Édouard Philippe / Gabriel Attal / Marine Le Pen,Ifop,Arlette Arthaud,05,5.0,0.5,136.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-01-015,first_round,Scénario Édouard Philippe / Gabriel Attal / Marine Le Pen,Ifop,Marine Tondelier,35,35.0,3.5,136.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-01-015,first_round,Scénario Édouard Philippe / Gabriel Attal / Marine Le Pen,Ifop,Gabriel Attal,—,,,136.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-01-015,first_round,Scénario Édouard Philippe / Gabriel Attal / Marine Le Pen,Ifop,Autre,—,,,136.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-01-015,first_round,Scénario Édouard Philippe / Gabriel Attal / Marine Le Pen,Ifop,Unnamed: 15_level_1,,,,136.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-01-015,first_round,Scénario Édouard Philippe / Gabriel Attal / Marine Le Pen,Ifop,Unnamed: 16_level_1,,,,136.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-01-015,first_round,Scénario Édouard Philippe / Gabriel Attal / Marine Le Pen,Ifop,Unnamed: 17_level_1,,,,136.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-01-015,first_round,Scénario Édouard Philippe / Gabriel Attal / Marine Le Pen,Ifop,Unnamed: 18_level_1,,,,136.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-HARRIS-INTERACTIVE-01-016,first_round,Hypothèse François Hollande,Harris Interactive,Édouard Philippe,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-01-016,first_round,Hypothèse François Hollande,Harris Interactive,Autre,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-01-016,first_round,Hypothèse François Hollande,Harris Interactive,Unnamed: 15_level_1,,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-01-016,first_round,Hypothèse François Hollande,Harris Interactive,Unnamed: 16_level_1,,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-01-016,first_round,Hypothèse François Hollande,Harris Interactive,Unnamed: 17_level_1,,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-01-016,first_round,Hypothèse François Hollande,Harris Interactive,Unnamed: 18_level_1,,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-01-017,first_round,Hypothèse François Hollande,Harris Interactive,Gabriel Attal,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-01-017,first_round,Hypothèse François Hollande,Harris Interactive,Autre,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-01-017,first_round,Hypothèse François Hollande,Harris Interactive,Unnamed: 15_level_1,,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-01-017,first_round,Hypothèse François Hollande,Harris Interactive,Unnamed: 16_level_1,,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-01-017,first_round,Hypothèse François Hollande,Harris Interactive,Unnamed: 17_level_1,,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-01-017,first_round,Hypothèse François Hollande,Harris Interactive,Unnamed: 18_level_1,,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-01-018,first_round,Hypothèse Raphaël Glucksmann,Harris Interactive,Édouard Philippe,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-01-018,first_round,Hypothèse Raphaël Glucksmann,Harris Interactive,Autre,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-01-018,first_round,Hypothèse Raphaël Glucksmann,Harris Interactive,Unnamed: 15_level_1,,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-01-018,first_round,Hypothèse Raphaël Glucksmann,Harris Interactive,Unnamed: 16_level_1,,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-01-018,first_round,Hypothèse Raphaël Glucksmann,Harris Interactive,Unnamed: 17_level_1,,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-01-018,first_round,Hypothèse Raphaël Glucksmann,Harris Interactive,Unnamed: 18_level_1,,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-01-019,first_round,Hypothèse Raphaël Glucksmann,Harris Interactive,Gabriel Attal,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-01-019,first_round,Hypothèse Raphaël Glucksmann,Harris Interactive,Autre,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-01-019,first_round,Hypothèse Raphaël Glucksmann,Harris Interactive,Unnamed: 15_level_1,,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-01-019,first_round,Hypothèse Raphaël Glucksmann,Harris Interactive,Unnamed: 16_level_1,,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-01-019,first_round,Hypothèse Raphaël Glucksmann,Harris Interactive,Unnamed: 17_level_1,,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-01-019,first_round,Hypothèse Raphaël Glucksmann,Harris Interactive,Unnamed: 18_level_1,,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-01-020,first_round,Hypothèse Raphaël Glucksmann,Harris Interactive,Autre,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-01-020,first_round,Hypothèse Raphaël Glucksmann,Harris Interactive,Unnamed: 15_level_1,,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-01-020,first_round,Hypothèse Raphaël Glucksmann,Harris Interactive,Unnamed: 16_level_1,,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-01-020,first_round,Hypothèse Raphaël Glucksmann,Harris Interactive,Unnamed: 17_level_1,,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-HARRIS-INTERACTIVE-01-020,first_round,Hypothèse Raphaël Glucksmann,Harris Interactive,Unnamed: 18_level_1,,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-IFOP-02-004,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Marine Tondelier,Ifop,Arlette Arthaud,05,5.0,0.5,127.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-02-004,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Marine Tondelier,Ifop,Marine Tondelier,25,25.0,2.5,127.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-02-004,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Marine Tondelier,Ifop,Villepin,—,,,127.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-02-004,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Marine Tondelier,Ifop,Autre,—,,,127.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-02-005,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Marine Tondelier,Ifop,Arlette Arthaud,05,5.0,0.5,136.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-02-005,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Marine Tondelier,Ifop,Marine Tondelier,35,35.0,3.5,136.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-02-005,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Marine Tondelier,Ifop,Gabriel Attal,—,,,136.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-02-005,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Marine Tondelier,Ifop,Villepin,—,,,136.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-02-005,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Marine Tondelier,Ifop,Autre,—,,,136.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-02-006,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Marine Tondelier,Ifop,Arlette Arthaud,05,5.0,0.5,199.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-02-006,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Marine Tondelier,Ifop,Fabien Roussel,25,25.0,2.5,199.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-02-006,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Marine Tondelier,Ifop,Marine Tondelier,35,35.0,3.5,199.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-02-006,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Marine Tondelier,Ifop,Édouard Philippe,—,,,199.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-02-006,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Marine Tondelier,Ifop,Villepin,—,,,199.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-02-006,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Marine Tondelier,Ifop,Éric Zemmour,45,45.0,4.5,199.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-02-006,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Marine Tondelier,Ifop,Autre,—,,,199.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-02-007,first_round,Hypothèse Marine Le Pen / Raphaël Glucksmann / Marine Tondelier,Ifop,Gabriel Attal,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-IFOP-02-007,first_round,Hypothèse Marine Le Pen / Raphaël Glucksmann / Marine Tondelier,Ifop,Villepin,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-IFOP-02-007,first_round,Hypothèse Marine Le Pen / Raphaël Glucksmann / Marine Tondelier,Ifop,Autre,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-IFOP-02-008,first_round,Hypothèse Marine Le Pen / Raphaël Glucksmann / Marine Tondelier,Ifop,Édouard Philippe,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-IFOP-02-008,first_round,Hypothèse Marine Le Pen / Raphaël Glucksmann / Marine Tondelier,Ifop,Villepin,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-IFOP-02-008,first_round,Hypothèse Marine Le Pen / Raphaël Glucksmann / Marine Tondelier,Ifop,Autre,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-IFOP-02-009,first_round,Hypothèse Jordan Bardella / Autre / François Hollande,Ifop,Arlette Arthaud,15,15.0,1.5,145.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-02-009,first_round,Hypothèse Jordan Bardella / Autre / François Hollande,Ifop,François Hollande,9 Hollande (PS),9.0,,145.0,100.0,False,scenario_total_aberrant,technical_duplicate,repeated HTML colspan cell retained for traceability
RAW-FR-IFOP-02-009,first_round,Hypothèse Jordan Bardella / Autre / François Hollande,Ifop,Gabriel Attal,—,,,145.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-02-009,first_round,Hypothèse Jordan Bardella / Autre / François Hollande,Ifop,Villepin,—,,,145.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-02-009,first_round,Hypothèse Jordan Bardella / Autre / François Hollande,Ifop,Éric Zemmour,35,35.0,3.5,145.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-02-009,first_round,Hypothèse Jordan Bardella / Autre / François Hollande,Ifop,Autre,—,,,145.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-02-010,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Autre,Ifop,Arlette Arthaud,15,15.0,1.5,136.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-02-010,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Autre,Ifop,Raphaël Glucksmann,11 Glucksmann,11.0,,136.0,100.0,False,scenario_total_aberrant,technical_duplicate,repeated HTML colspan cell retained for traceability
RAW-FR-IFOP-02-010,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Autre,Ifop,Gabriel Attal,—,,,136.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-02-010,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Autre,Ifop,Villepin,—,,,136.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-02-010,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Autre,Ifop,Nicolas Dupont-Aignan,25,25.0,2.5,136.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-02-010,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Autre,Ifop,Autre,—,,,136.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-02-011,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Marine Tondelier,Ifop,Fabien Roussel,25,25.0,2.5,217.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-02-011,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Marine Tondelier,Ifop,Marine Tondelier,35,35.0,3.5,217.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-02-011,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Marine Tondelier,Ifop,Gabriel Attal,—,,,217.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-02-011,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Marine Tondelier,Ifop,Villepin,—,,,217.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-02-011,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Marine Tondelier,Ifop,Nicolas Dupont-Aignan,25,25.0,2.5,217.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-02-011,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Marine Tondelier,Ifop,Éric Zemmour,45,45.0,4.5,217.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-OPINIONWAY-02-012,first_round,Scénario Édouard Philippe / Gabriel Attal / Jean-Luc Mélenchon,OpinionWay,Fabien Roussel,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-OPINIONWAY-02-012,first_round,Scénario Édouard Philippe / Gabriel Attal / Jean-Luc Mélenchon,OpinionWay,Marine Tondelier,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-OPINIONWAY-02-012,first_round,Scénario Édouard Philippe / Gabriel Attal / Jean-Luc Mélenchon,OpinionWay,Gabriel Attal,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-OPINIONWAY-02-012,first_round,Scénario Édouard Philippe / Gabriel Attal / Jean-Luc Mélenchon,OpinionWay,Villepin,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-OPINIONWAY-02-012,first_round,Scénario Édouard Philippe / Gabriel Attal / Jean-Luc Mélenchon,OpinionWay,Autre,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-OPINIONWAY-02-013,first_round,Scénario Édouard Philippe / Gabriel Attal / Jean-Luc Mélenchon,OpinionWay,Gabriel Attal,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-OPINIONWAY-02-013,first_round,Scénario Édouard Philippe / Gabriel Attal / Jean-Luc Mélenchon,OpinionWay,Villepin,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-OPINIONWAY-02-013,first_round,Scénario Édouard Philippe / Gabriel Attal / Jean-Luc Mélenchon,OpinionWay,Autre,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-OPINIONWAY-02-014,first_round,Scénario Édouard Philippe / Gabriel Attal / Jean-Luc Mélenchon,OpinionWay,Édouard Philippe,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-OPINIONWAY-02-014,first_round,Scénario Édouard Philippe / Gabriel Attal / Jean-Luc Mélenchon,OpinionWay,Villepin,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-OPINIONWAY-02-014,first_round,Scénario Édouard Philippe / Gabriel Attal / Jean-Luc Mélenchon,OpinionWay,Autre,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-IPSOS-02-015,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann,Ipsos,Gabriel Attal,85,85.0,8.5,257.5,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IPSOS-02-015,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann,Ipsos,Villepin,—,,,257.5,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IPSOS-02-015,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann,Ipsos,Bruno Retailleau,75,75.0,7.5,257.5,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IPSOS-02-015,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann,Ipsos,Nicolas Dupont-Aignan,15,15.0,1.5,257.5,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IPSOS-02-015,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann,Ipsos,Autre,—,,,257.5,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IPSOS-02-016,first_round,Hypothèse Marine Le Pen / Raphaël Glucksmann,Ipsos,Gabriel Attal,85,85.0,8.5,307.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IPSOS-02-016,first_round,Hypothèse Marine Le Pen / Raphaël Glucksmann,Ipsos,Villepin,—,,,307.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IPSOS-02-016,first_round,Hypothèse Marine Le Pen / Raphaël Glucksmann,Ipsos,Bruno Retailleau,85,85.0,8.5,307.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IPSOS-02-016,first_round,Hypothèse Marine Le Pen / Raphaël Glucksmann,Ipsos,Nicolas Dupont-Aignan,15,15.0,1.5,307.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IPSOS-02-016,first_round,Hypothèse Marine Le Pen / Raphaël Glucksmann,Ipsos,Éric Zemmour,45,45.0,4.5,307.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IPSOS-02-016,first_round,Hypothèse Marine Le Pen / Raphaël Glucksmann,Ipsos,Autre,—,,,307.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IPSOS-02-017,first_round,Hypothèse Jordan Bardella / François Hollande,Ipsos,Jean-Luc Mélenchon,135,135.0,13.5,442.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IPSOS-02-017,first_round,Hypothèse Jordan Bardella / François Hollande,Ipsos,Gabriel Attal,95,95.0,9.5,442.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IPSOS-02-017,first_round,Hypothèse Jordan Bardella / François Hollande,Ipsos,Édouard Philippe,135,135.0,13.5,442.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IPSOS-02-017,first_round,Hypothèse Jordan Bardella / François Hollande,Ipsos,Villepin,—,,,442.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IPSOS-02-017,first_round,Hypothèse Jordan Bardella / François Hollande,Ipsos,Nicolas Dupont-Aignan,15,15.0,1.5,442.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IPSOS-02-017,first_round,Hypothèse Jordan Bardella / François Hollande,Ipsos,Autre,—,,,442.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IPSOS-02-018,first_round,Hypothèse Marine Le Pen / François Hollande,Ipsos,Jean-Luc Mélenchon,135,135.0,13.5,491.5,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IPSOS-02-018,first_round,Hypothèse Marine Le Pen / François Hollande,Ipsos,Gabriel Attal,95,95.0,9.5,491.5,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IPSOS-02-018,first_round,Hypothèse Marine Le Pen / François Hollande,Ipsos,Édouard Philippe,145,145.0,14.5,491.5,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IPSOS-02-018,first_round,Hypothèse Marine Le Pen / François Hollande,Ipsos,Villepin,—,,,491.5,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IPSOS-02-018,first_round,Hypothèse Marine Le Pen / François Hollande,Ipsos,Nicolas Dupont-Aignan,15,15.0,1.5,491.5,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IPSOS-02-018,first_round,Hypothèse Marine Le Pen / François Hollande,Ipsos,Éric Zemmour,45,45.0,4.5,491.5,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IPSOS-02-018,first_round,Hypothèse Marine Le Pen / François Hollande,Ipsos,Autre,—,,,491.5,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IPSOS-02-019,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann,Ipsos,Gabriel Attal,145,145.0,14.5,244.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IPSOS-02-019,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann,Ipsos,Édouard Philippe,—,,,244.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IPSOS-02-019,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann,Ipsos,Villepin,—,,,244.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IPSOS-02-019,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann,Ipsos,Nicolas Dupont-Aignan,15,15.0,1.5,244.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IPSOS-02-019,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann,Ipsos,Autre,—,,,244.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IPSOS-02-020,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann,Ipsos,Gabriel Attal,—,,,271.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IPSOS-02-020,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann,Ipsos,Édouard Philippe,175,175.0,17.5,271.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IPSOS-02-020,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann,Ipsos,Villepin,—,,,271.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IPSOS-02-020,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann,Ipsos,Nicolas Dupont-Aignan,15,15.0,1.5,271.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IPSOS-02-020,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann,Ipsos,Autre,—,,,271.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IPSOS-02-021,first_round,Hypothèse Jordan Bardella / François Hollande,Ipsos,Jean-Luc Mélenchon,135,135.0,13.5,424.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IPSOS-02-021,first_round,Hypothèse Jordan Bardella / François Hollande,Ipsos,Fabien Roussel,35,35.0,3.5,424.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IPSOS-02-021,first_round,Hypothèse Jordan Bardella / François Hollande,Ipsos,Gabriel Attal,175,175.0,17.5,424.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IPSOS-02-021,first_round,Hypothèse Jordan Bardella / François Hollande,Ipsos,Édouard Philippe,—,,,424.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IPSOS-02-021,first_round,Hypothèse Jordan Bardella / François Hollande,Ipsos,Villepin,—,,,424.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IPSOS-02-021,first_round,Hypothèse Jordan Bardella / François Hollande,Ipsos,Nicolas Dupont-Aignan,15,15.0,1.5,424.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IPSOS-02-021,first_round,Hypothèse Jordan Bardella / François Hollande,Ipsos,Autre,—,,,424.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IPSOS-02-022,first_round,Hypothèse Jordan Bardella / François Hollande,Ipsos,Jean-Luc Mélenchon,135,135.0,13.5,235.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IPSOS-02-022,first_round,Hypothèse Jordan Bardella / François Hollande,Ipsos,Gabriel Attal,—,,,235.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IPSOS-02-022,first_round,Hypothèse Jordan Bardella / François Hollande,Ipsos,Villepin,—,,,235.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IPSOS-02-022,first_round,Hypothèse Jordan Bardella / François Hollande,Ipsos,Nicolas Dupont-Aignan,15,15.0,1.5,235.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IPSOS-02-022,first_round,Hypothèse Jordan Bardella / François Hollande,Ipsos,Autre,—,,,235.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-02-023,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Marine Tondelier,Ifop,Arlette Arthaud,05,5.0,0.5,127.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-02-023,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Marine Tondelier,Ifop,Fabien Roussel,25,25.0,2.5,127.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-02-023,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Marine Tondelier,Ifop,Villepin,—,,,127.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-02-023,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Marine Tondelier,Ifop,Autre,—,,,127.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-02-024,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Marine Tondelier,Ifop,Arlette Arthaud,05,5.0,0.5,190.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-02-024,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Marine Tondelier,Ifop,Fabien Roussel,35,35.0,3.5,190.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-02-024,first_round,Hypothèse Jordan Bardella / Raphaël Glucksmann / Marine Tondelier,Ifop,Gabriel Attal,—,,,190.0,100.0,False,scenario_total_aberrant,not_tested,
