source_pdf,source_sha256,page,visual_row,y_center,word_count,row_text,cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9,cell_10,cell_11,cell_12
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,2,13,414.1893768310547,4,Diagramme lissé des sondages.,Diagramme lissé des sondages.,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,1,266.1893768310547,9,Diagramme lissé des sondages à partir du 10 juin.,Diagramme lissé des sondages à partir du 10 juin.,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,2,295.76548767089844,2,Premier tour,Premier tour,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,3,323.2265625,2,Sondages nationaux,Sondages nationaux,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,4,339.6140594482422,1,a,a,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,5,343.142578125,5,NFP ENS RN et a,NFP,ENS,RN et a,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,6,353.1140594482422,1,b,b,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,7,357.392578125,8,Sondeur Date EXG DVG ECO DVC DVD LR,Sondeur,Date,EXG,DVG,ECO,DVC,DVD,LR,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,8,362.142578125,1,LR,LR,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,9,366.13972625732424,10,LFI PCF EELV PS RE MoDem HOR PRV UDI c,LFI,PCF EELV,PS,RE MoDem HOR PRV UDI,c,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,10,369.642578125,1,(Ciotti),(Ciotti),,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,11,389.142578125,1,Résultats,Résultats,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,12,396.642578125,1,(https://w,(https://w,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,13,404.142578125,1,ww.result,ww.result,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,14,411.642578125,1,ats-electio,ats-electio,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,15,415.642578125,21,"30 juin 2024 1,14 % 28,06 % 1,53 % 0,57 % 1,22 % 20,04 % 3,60 % 6,57 % 3,96 %","30 juin 2024 1,14 %","28,06 %","1,53 % 0,57 % 1,22 %","20,04 %","3,60 % 6,57 %","3,96 %",,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,16,419.142578125,1,ns.interieu,ns.interieu,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,17,426.642578125,1,r.gouv.fr/le,r.gouv.fr/le,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,18,434.142578125,1,gislatives,gislatives,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,19,441.642578125,1,2024/),2024/),,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,20,454.1140594482422,12,Arrêt de publication des sondages pour le premier tour (29 juin 2024).,Arrêt de publication des sondages pour le premier tour (29 juin 2024).,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,21,466.142578125,2,Ipsos (htt,Ipsos (htt,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,22,473.642578125,1,ps://www.i,ps://www.i,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,23,481.142578125,1,psos.com/,psos.com/,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,24,488.642578125,1,sites/defa,sites/defa,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,25,496.142578125,1,ult/files/ip,ult/files/ip,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,26,503.642578125,1,sos-le-mo,sos-le-mo,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,27,507.29973856608075,3,27-28 juin d,27-28 juin,d,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,28,511.14259338378906,14,"nde-legisl 1% 29 % 1% — 1,5% 20 % — 8 % 4 %",nde-legisl,1%,29 %,1%,—,"1,5%",20 %,—,8 %,4 %,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,29,514.6425933837891,1,2024,2024,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,30,518.642578125,1,atives-pre,atives-pre,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,31,526.142578125,1,mier-tour-i,mier-tour-i,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,32,533.642578125,1,ntentions-,ntentions-,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,33,541.142578125,1,de-vote-2,de-vote-2,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,34,548.642578125,1,8-juin-202,8-juin-202,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,35,556.142578125,1,4.pdf),4.pdf),,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,36,569.642578125,1,Harris,Harris,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,37,577.142578125,1,Interactive,Interactive,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,38,584.642578125,1,(https://ha,(https://ha,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,39,592.142578125,1,rris-intera,rris-intera,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,40,599.642578125,1,ctive.fr/wp,ctive.fr/wp,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,41,603.142578125,2,27-28 juin,27-28 juin,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,42,607.142578125,18,"-content/u 0,5 % 28 % 1 % — 1 % 20 % 2 % 6 % 3 %",-content/u,"0,5 %",28 %,1 %,—,1 %,20 %,2 %,6 %,3 %,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,43,610.642578125,1,2024,2024,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,44,614.642578125,1,ploads/sit,ploads/sit,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,45,622.142578125,1,es/6/202,es/6/202,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,46,629.642578125,1,4/06/KYJ,4/06/KYJ,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,47,637.142578125,1,UGTRUJ,UGTRUJ,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,48,644.642578125,1,H5H.pdf),H5H.pdf),,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,49,658.142578125,2,Ifop (http,Ifop (http,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,50,665.642578125,1,s://www.if,s://www.if,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,51,673.142578125,1,op.com/w,op.com/w,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,52,680.642578125,1,p-content/,p-content/,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,53,684.142578125,2,25-28 juin,25-28 juin,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,54,688.142578125,15,"uploads/2 1 % 29 % 1 % — 0,5 % 20,5 % 7 % 36,5",uploads/2,1 %,29 %,1 %,—,"0,5 %","20,5 %",7 %,"36,5",,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,55,691.642578125,1,2024,2024,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,56,695.642578125,1,024/06/R,024/06/R,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,57,703.142578125,1,OL24_20,OL24_20,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,58,710.642578125,1,240628.p,240628.p,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,59,718.142578125,1,df),df),,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,60,731.142578125,21,"Odoxa (ht 26-27 juin 1 % 27,5 % 1,5 % 1 % — 21 % 2 % 7 % 35 %",Odoxa (ht,26-27 juin,1 %,"27,5 %","1,5 %",1 %,—,21 %,2 %,7 %,35 %,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,61,738.642578125,2,tps://www. 2024,tps://www.,2024,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,62,746.142578125,1,odoxa.fr/s,odoxa.fr/s,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,63,753.642578125,1,ondage/p,ondage/p,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,64,761.142578125,1,articipatio,articipatio,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,65,768.642578125,1,n-massive,n-massive,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,66,776.142578125,1,-record-de,-record-de,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,67,783.642578125,1,-triangulai,-triangulai,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,4,1,39.642578125,1,res-et-rn-,res-et-rn-,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,4,2,47.142578125,1,a-portee-d,a-portee-d,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,4,3,54.642578125,1,e-majorite,e-majorite,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,4,4,62.142578125,1,-absolue/),-absolue/),,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,4,5,75.642578125,1,Opinion,Opinion,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,4,6,83.142578125,2,Way (http,Way (http,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,4,7,90.642578125,1,s://www.o,s://www.o,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,4,8,98.142578125,1,pinion-wa,pinion-wa,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,4,9,105.642578125,1,y.com/fr/c,y.com/fr/c,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,4,10,113.142578125,1,omponen,omponen,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,4,11,120.642578125,1,t/edocma,t/edocma,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,4,12,128.14257431030273,1,n/opinion,n/opinion,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,4,13,135.642578125,1,way-et-va,way-et-va,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,4,14,143.142578125,3,e-solis-po 26-27 juin,e-solis-po,26-27 juin,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,4,15,146.642578125,17,1 % 28 % 1 % <1 % — 20 % 2 % 6 % 37 %,1 %,28 %,1 %,<1 %,—,20 %,2 %,6 %,37 %,,,
